f, RPR, RBV, F_last, Recl_last
439.415,0.782564,1.15765,0.105872,516676
439.415,0.78257,1.15793,0.105914,516514
439.415,0.782564,1.158,0.105943,516414
439.415,0.782548,1.15797,0.105982,516275
439.415,0.782525,1.15785,0.106024,516163
439.415,0.782496,1.15769,0.106078,516060
439.414,0.782473,1.15747,0.106121,516109
439.414,0.782483,1.15749,0.106109,516273
439.414,0.782508,1.1576,0.106072,516483
439.414,0.782521,1.1577,0.106056,516566
439.414,0.782535,1.15781,0.106037,516672
439.414,0.782541,1.15791,0.106032,516755
439.414,0.782533,1.15789,0.106043,516790
439.414,0.782516,1.15779,0.10607,516738
439.414,0.782505,1.1577,0.106086,516693
439.414,0.782501,1.15764,0.106097,516650
439.414,0.782502,1.1576,0.106101,516623
439.414,0.782509,1.15762,0.106103,516605
439.414,0.782522,1.1577,0.106098,516613
439.414,0.78254,1.15787,0.106089,516649
439.414,0.782552,1.15808,0.106076,516725
439.414,0.782546,1.1582,0.106075,516793
439.414,0.782528,1.1582,0.106082,516836
439.414,0.782513,1.15815,0.106096,516841
439.414,0.782497,1.15806,0.106104,516858
439.414,0.782482,1.15797,0.106121,516864
439.414,0.782469,1.15786,0.106126,516896
439.414,0.782456,1.15773,0.106127,516947
439.414,0.782435,1.15755,0.106116,517021
439.413,0.782415,1.15744,0.106106,517033
439.413,0.782397,1.15741,0.106108,516970
439.413,0.782379,1.15742,0.106125,516851
439.413,0.782367,1.15743,0.106146,516692
439.413,0.782354,1.15747,0.106183,516474
439.413,0.782361,1.15753,0.106211,516203
439.413,0.78239,1.15767,0.106238,515948
439.413,0.782447,1.15783,0.106215,515937
439.413,0.78249,1.15796,0.10618,516080
439.413,0.782524,1.15807,0.106147,516245
439.413,0.782552,1.15821,0.106122,516408
439.413,0.782578,1.15835,0.106102,516553
439.413,0.782584,1.15845,0.106112,516606
439.412,0.78258,1.15845,0.106121,516619
439.412,0.782536,1.1582,0.10616,516471
439.412,0.782511,1.15801,0.10617,516393
439.412,0.782476,1.15771,0.106173,516364
439.412,0.782462,1.1575,0.106149,516453
439.412,0.782467,1.1573,0.106089,516679
439.412,0.782502,1.15723,0.106001,516990
439.412,0.782567,1.15735,0.105904,517283
439.412,0.782631,1.15764,0.105859,517345
439.412,0.782643,1.15781,0.105892,517150
439.412,0.782628,1.15785,0.105941,516923
439.412,0.782612,1.15786,0.105982,516727
439.412,0.782596,1.15786,0.106023,516524
439.412,0.782584,1.15787,0.10606,516334
439.411,0.782584,1.15792,0.106082,516210
439.411,0.782611,1.15803,0.106055,516323
439.411,0.782652,1.15815,0.105993,516604
439.411,0.782689,1.15825,0.105933,516868
439.411,0.782692,1.15825,0.105926,516896
439.411,0.782695,1.15826,0.105923,516902
439.411,0.782689,1.15822,0.10593,516847
439.411,0.782672,1.15811,0.105944,516755
439.411,0.782637,1.15788,0.105963,516660
439.411,0.782602,1.15768,0.10598,516590
439.411,0.782574,1.15742,0.105962,516698
439.411,0.782549,1.15715,0.105923,516907
439.411,0.78253,1.15694,0.105883,517111
439.411,0.782531,1.15699,0.105892,517080
439.411,0.78254,1.15713,0.105918,516962
439.411,0.782551,1.15725,0.105931,516890
439.411,0.782566,1.15739,0.105941,516819
439.411,0.782582,1.15756,0.105951,516738
439.411,0.782601,1.15777,0.105961,516637
439.411,0.782622,1.15803,0.105972,516508
439.411,0.782634,1.15827,0.105976,516387
439.411,0.78262,1.1582,0.105964,516408
439.411,0.782595,1.15795,0.105937,516501
439.41,0.782589,1.15786,0.105922,516556
439.41,0.782589,1.15781,0.105904,516589
439.41,0.7826,1.15785,0.105891,516613
439.41,0.782614,1.15793,0.105879,516599
439.41,0.782627,1.15803,0.105888,516567
439.41,0.782621,1.15801,0.10591,516555
439.41,0.78259,1.15782,0.105954,516586
439.41,0.782556,1.15754,0.105966,516685
439.41,0.782538,1.1574,0.105967,516742
439.41,0.782518,1.1572,0.10596,516840
439.41,0.782507,1.15708,0.105949,516922
439.41,0.782517,1.15713,0.105949,516931
439.41,0.782537,1.15729,0.105964,516880
439.41,0.782565,1.15753,0.105991,516789
439.41,0.782591,1.15774,0.106013,516698
439.41,0.782606,1.15785,0.106021,516648
439.41,0.782613,1.15789,0.106019,516633
439.41,0.782608,1.15781,0.106012,516662
439.41,0.782598,1.1577,0.106011,516706
439.41,0.782596,1.15766,0.106014,516728
439.41,0.782601,1.15768,0.106021,516723
439.41,0.782607,1.15773,0.106028,516708
439.41,0.782609,1.15773,0.10603,516705
439.41,0.782606,1.15772,0.106031,516705
439.41,0.782601,1.15768,0.106032,516710
439.41,0.782591,1.15763,0.106031,516719
439.41,0.782574,1.15756,0.106027,516734
439.41,0.782555,1.15751,0.106019,516750
439.41,0.782558,1.15755,0.106016,516743
439.41,0.782564,1.15762,0.106015,516732
439.41,0.782565,1.15762,0.106015,516730
439.41,0.782566,1.15763,0.106016,516728
439.41,0.782565,1.15763,0.106016,516726
439.41,0.782565,1.15763,0.106016,516725
439.41,0.782563,1.15763,0.106015,516723
439.41,0.782562,1.15763,0.106014,516721
439.41,0.782561,1.15763,0.10601,516717
439.41,0.782561,1.15765,0.106007,516714
439.41,0.782564,1.15766,0.106003,516713
439.41,0.782566,1.15767,0.106002,516714
439.41,0.782569,1.15766,0.106,516717
439.41,0.782568,1.15766,0.106001,516717
439.41,0.782568,1.15766,0.106002,516718
439.41,0.782566,1.15765,0.106002,516719
439.41,0.782565,1.15765,0.106002,516719
439.41,0.782564,1.15764,0.106001,516720
439.41,0.782565,1.15764,0.106,516721
439.41,0.782566,1.15765,0.105999,516721
439.41,0.782567,1.15765,0.105999,516720
439.41,0.782566,1.15765,0.105999,516721
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516719
439.41,0.782566,1.15765,0.106,516719
439.41,0.782565,1.15765,0.106001,516719
439.41,0.782565,1.15765,0.106,516719
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.41,0.782566,1.15765,0.106,516720
439.39,0.782566,1.15765,0.106,516720
439.191,0.782566,1.15765,0.106,516720
437.345,0.782566,1.15765,0.106,516720
2726.91,0.781695,1.1531,0.106012,450706
437.344,0.782565,1.15764,0.106,516656
437.34,0.782549,1.15759,0.106001,516600
437.318,0.782387,1.15709,0.106009,516038
437.28,0.782111,1.15635,0.106026,515175
437.21,0.781722,1.15521,0.106058,513897
437.081,0.781048,1.15311,0.106123,511727
436.86,0.779795,1.14949,0.106262,507993
436.85,0.777931,1.14188,0.106528,501916
436.744,0.778815,1.14552,0.1064,504830
436.965,0.777863,1.1445,0.106567,501824
436.714,0.778568,1.14525,0.106443,504054
436.692,0.778427,1.14544,0.106485,503005
436.661,0.778348,1.14514,0.106529,502303
436.603,0.77826,1.14496,0.106633,501968
436.493,0.778101,1.14427,0.106806,500914
436.278,0.77783,1.14373,0.107142,499031
434.866,0.775088,1.13832,0.110555,480585
433.418,0.771041,1.13199,0.115849,455185
438.296,0.76674,1.12405,0.120595,431293
433.14,0.770224,1.13046,0.116745,450500
433.294,0.769496,1.12607,0.117632,446046
433.031,0.769939,1.12874,0.117092,448750
432.859,0.769647,1.12814,0.117465,447480
432.554,0.769269,1.12751,0.118015,444927
432.087,0.768436,1.12509,0.118943,439391
431.74,0.767431,1.12198,0.120622,434588
431.215,0.766532,1.11858,0.121809,429359
430.235,0.765118,1.11392,0.12363,421258
429.428,0.762521,1.10108,0.127288,409448
431.191,0.76036,1.0987,0.129933,395334
429.236,0.762014,1.10051,0.127906,406080
428.931,0.761285,1.09679,0.128602,404433
428.385,0.760313,1.09303,0.129563,401064
427.841,0.758362,1.08429,0.131312,396256
427.344,0.756084,1.07565,0.133375,390214
427.409,0.757308,1.08027,0.132265,393442
427.283,0.755895,1.07376,0.133218,392072
427.211,0.756581,1.07691,0.132755,392735
426.943,0.755838,1.07353,0.13323,392103
425.87,0.748538,1.04148,0.137953,385991
428.599,0.740833,1.01063,0.142901,380764
425.529,0.746524,1.03322,0.139237,384611
426.669,0.744315,1.02363,0.140438,384039
425.459,0.746081,1.03128,0.139477,384496
425.315,0.745589,1.02923,0.139717,384485
424.463,0.74065,1.00904,0.142136,384373
424.417,0.733923,0.982187,0.145419,384019
423.951,0.737215,0.99514,0.143807,384191
429.46,0.735079,0.98795,0.14543,383012
423.91,0.737046,0.994558,0.143935,384098
423.831,0.736908,0.994279,0.144061,383969
423.343,0.735535,0.991763,0.14533,382684
446.488,0.73686,0.99619,0.14639,380737
423.33,0.735565,0.99185,0.145354,382639
423.305,0.735628,0.992026,0.145371,382590
423.149,0.736251,0.993909,0.145537,382096
422.898,0.736714,0.998177,0.145372,382953
422.479,0.735484,0.993682,0.144567,388322
421.995,0.733764,0.983784,0.14391,392482
421.552,0.734024,0.992805,0.146134,381781
421.739,0.73281,0.997064,0.151699,358742
421.346,0.733488,0.994643,0.148582,371368
421.178,0.731111,0.986583,0.152658,357983
421.035,0.726176,0.967346,0.156197,351994
420.863,0.720307,0.942886,0.159151,349113
420.604,0.717674,0.940471,0.162117,342184
420.243,0.712589,0.932939,0.166656,332836
420.035,0.703133,0.902896,0.170219,333426
420.136,0.699404,0.893417,0.172853,330843
419.96,0.701694,0.899191,0.17123,332427
419.9,0.700558,0.895523,0.172952,330361
419.871,0.698849,0.889326,0.174981,328062
419.833,0.697588,0.884023,0.176314,326634
