f, RPR, RBV, F_last, Recl_last
574.863,0.841168,1.41365,0.0533632,348966
575.482,0.841733,1.42077,0.0530785,344799
574.654,0.841273,1.41499,0.0533095,348178
574.544,0.841337,1.41563,0.0533662,346284
574.412,0.841351,1.41608,0.053407,344474
573.667,0.841474,1.42064,0.0538175,326883
575.477,0.841411,1.42596,0.0544121,304597
573.433,0.84146,1.42205,0.0539765,320745
574.455,0.841335,1.41736,0.054613,313446
573.398,0.84144,1.42129,0.0540782,319561
573.325,0.841351,1.42043,0.054172,317821
572.823,0.840459,1.41197,0.0551187,300936
572.622,0.83901,1.40005,0.0565639,275493
574.141,0.838294,1.39542,0.057179,264109
572.6,0.838933,1.39955,0.0566299,274242
572.557,0.838844,1.39857,0.0567413,272839
572.298,0.837939,1.38883,0.0578681,259195
572.445,0.836473,1.37547,0.0593918,241101
572.172,0.837348,1.38338,0.0584813,251695
572.136,0.835068,1.35854,0.0593331,251797
572.07,0.834382,1.35104,0.059596,252005
572.383,0.833217,1.33873,0.0600471,252149
572.06,0.834206,1.34917,0.0596641,252027
572.04,0.834057,1.3475,0.05973,252046
571.897,0.832558,1.33099,0.0603936,252238
573.137,0.830278,1.30498,0.0615286,253606
571.879,0.832323,1.32826,0.0605106,252379
571.847,0.832168,1.32661,0.0605565,252749
571.812,0.831913,1.32364,0.0606642,253544
571.757,0.832205,1.32687,0.0604886,254789
571.684,0.833022,1.33573,0.0599318,259482
571.636,0.834596,1.35004,0.0591344,266834
571.598,0.836664,1.3698,0.0586203,266056
571.586,0.837334,1.37547,0.0583551,268696
571.576,0.837747,1.37953,0.0581722,269627
571.565,0.837897,1.381,0.0580966,270047
571.549,0.838132,1.38364,0.0579788,270221
571.53,0.838279,1.38522,0.0578818,270545
571.508,0.838557,1.38845,0.0577886,269491
571.472,0.838161,1.38454,0.0578281,270377
571.414,0.838047,1.38395,0.0579131,268406
571.308,0.83783,1.38195,0.0580107,266635
571.105,0.837402,1.37772,0.0581248,265301
570.747,0.837404,1.37845,0.0581286,261655
570.119,0.837023,1.37587,0.0579673,261497
569.354,0.837205,1.3789,0.0573817,264682
569.383,0.842832,1.43983,0.0547143,276182
568.956,0.840188,1.4106,0.0559614,270673
568.893,0.843434,1.44742,0.054363,276913
568.881,0.843278,1.44338,0.0541869,283053
568.854,0.84311,1.44082,0.0542042,283918
568.844,0.842417,1.43223,0.0544146,284867
568.828,0.842369,1.43203,0.0545319,282300
568.805,0.842073,1.42903,0.0546182,281369
568.786,0.841891,1.42738,0.0545197,282678
568.763,0.841783,1.42687,0.0543547,285177
568.721,0.841743,1.42648,0.0544439,284003
568.659,0.841757,1.42591,0.0542442,288711
568.586,0.843489,1.44822,0.0533362,292713
568.443,0.843183,1.44505,0.0534413,291968
567.357,0.840073,1.4138,0.0545043,284623
567.102,0.833973,1.35411,0.0557939,279526
566.673,0.836388,1.37744,0.055279,281534
566.316,0.836043,1.37675,0.0544597,295669
566.174,0.836439,1.38421,0.0541082,290856
565.97,0.837012,1.39241,0.0538515,287227
565.836,0.837829,1.40397,0.0531587,284052
565.66,0.838226,1.41043,0.052444,291978
565.628,0.838521,1.41689,0.0522718,287506
565.579,0.838438,1.41608,0.0522585,287858
