f, RPR, RBV, F_last, Recl_last
559.627,0.804251,1.40862,0.0685163,210614
559.627,0.804251,1.4086,0.0685162,210617
559.627,0.804251,1.40859,0.0685163,210618
559.627,0.804251,1.40859,0.0685163,210619
559.627,0.804251,1.40858,0.0685162,210619
559.627,0.804251,1.40858,0.0685159,210621
559.627,0.804252,1.40858,0.0685156,210621
559.627,0.804252,1.40858,0.0685153,210621
559.627,0.804253,1.40859,0.0685153,210620
559.627,0.804253,1.40859,0.0685152,210620
559.627,0.804253,1.40859,0.0685152,210620
559.627,0.804253,1.4086,0.0685152,210619
559.627,0.804253,1.4086,0.0685151,210619
559.627,0.804252,1.40859,0.0685151,210619
559.627,0.804252,1.40859,0.0685151,210620
559.627,0.804252,1.40858,0.0685151,210620
559.627,0.804252,1.40858,0.0685151,210620
559.627,0.804252,1.40858,0.0685151,210620
559.627,0.804252,1.40858,0.0685151,210620
559.627,0.804252,1.40858,0.0685151,210620
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.627,0.804252,1.40858,0.0685151,210619
559.608,0.804252,1.40858,0.0685151,210619
559.409,0.804252,1.40858,0.0685151,210619
557.554,0.804252,1.40858,0.0685151,210619
2780.32,0.803326,1.40442,0.0685163,186981
557.552,0.804251,1.40858,0.0685151,210596
557.549,0.804233,1.40854,0.0685155,210580
557.525,0.804052,1.40812,0.0685193,210422
557.487,0.803789,1.40741,0.0685392,210223
557.418,0.803498,1.40646,0.0685774,210019
557.288,0.802983,1.40486,0.068658,209691
557.062,0.802028,1.40182,0.0688138,209080
556.822,0.800393,1.39628,0.0690839,207960
557.386,0.798867,1.39344,0.0693637,206651
556.766,0.800034,1.39561,0.0691488,207655
556.79,0.799793,1.39459,0.0691977,207198
556.743,0.799934,1.39519,0.069169,207466
556.719,0.799846,1.39546,0.0691826,207189
